OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-SRCRS001.24,CHRISTOPHER CREEK - AT TOP OF BOX CANYON,River/Stream,,15060105,,,,,34.3085575000,-111.0572200000,0,,,Interpolation-Map,NAD83,,,,,,,US,04,007,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-SRCRS002.25,CHRISTOPHER CREEK - BELOW CHRISTOPHER CREEK CAMPGROUND,River/Stream,,15060105,,,,,34.3073056000,-111.0416944000,0,,,GPS-Unspecified,NAD83,5600,ft,,,Other,NAVD88,US,04,007,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-SRCRS006.20,CHRISTOPHER CREEK - ABOVE RECREATION AREA,River/Stream,,15060105,,,,,34.3444372000,-111.0160411000,0,,,Interpolation-Map,NAD83,,,,,,,US,04,007,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-SRTON053.87,TONTO CREEK - BELOW BEAR FLATS,River/Stream,,15060105,,,,,34.2833333000,-111.0708333000,0,,,GPS-Unspecified,NAD83,4960,ft,,,Other,NAVD88,US,04,007,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-SRTON055.09,TONTO CREEK - ABOVE BEAR FLATS,River/Stream,,15060105,,,,,34.3002778000,-111.0678611000,0,,,GPS-Unspecified,NAD83,5000,ft,,,Other,NAVD88,US,04,007,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-SRTON056.59,TONTO CREEK - ABOVE CHRISTOPHER CREEK,River/Stream,,15060105,,,,,34.3105000000,-111.0733611000,0,,,GPS-Unspecified,NAD83,5160,ft,,,Other,NAVD88,US,04,007,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-SRTON057.70,TONTO CREEK - BELOW KOHLS RANCH,River/Stream,,15060105,,,,,34.3176650000,-111.0876997000,0,,,GPS-Unspecified,NAD83,5280,ft,,,Other,NAVD88,US,04,007,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-SRTON058.63,TONTO CREEK - ABOVE HIGHWAY 260 AT KOHLS RANCH,River/Stream,,15060105,,,,,34.3286944000,-111.0937500000,0,,,GPS-Unspecified,NAD83,5280,ft,,,Other,NAVD88,US,04,007,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-SRTON061.37,TONTO CREEK - ABOVE CHRISTIAN CAMP,River/Stream,,15060105,,,,,34.3652756000,-111.0981219000,0,,,Interpolation-Map,NAD83,5840,ft,,,Other,NAVD88,US,04,007,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-SRTON062.28,TONTO CREEK - BELOW AGFD HATCHERY MIXING ZONE,River/Stream,,15060105,,,,,34.3780803000,-111.0990997000,0,,,Interpolation-Map,NAD83,6220,ft,,,Other,NAVD88,US,04,007,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-SRTON062.89,TONTO CREEK - BELOW TONTO SPRING.,River/Stream,,15060105,,,,,34.3854767000,-111.0951847000,0,,,Interpolation-Map,NAD83,,,,,,,US,04,007,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-UGSFR006.42,"SAN FRANCISCO RIVER - BELOW CLIFTON, AZ",River/Stream,,15040004,,,,,33.0079167000,-109.3156944000,0,,,GPS-Unspecified,NAD83,3435,ft,,,Other,NAVD88,US,04,011,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-VRGRA027.35,GRANITE CREEK - MID WATSON WOODS,River/Stream,,15060202,,,,,34.5716828000,-112.4347258000,0,,,Interpolation-Map,NAD83,5200,ft,,,Other,NAVD88,US,04,025,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-VRGRA029.97,GRANITE CREEK - AT GRANITE PARK,River/Stream,,15060202,,,,,34.5498889000,-112.4676389000,0,,,GPS-Unspecified,NAD83,5280,ft,,,Other,NAVD88,US,04,025,,,,,,,,,,STORET
21ARIZ_WQX,Arizona Department Of Environmental Quality,21ARIZ_WQX-VRMIL000.32,MILLER CREEK - ABOVE BUTTE CREEK AND GRANITE PARK,River/Stream,,15060202,,,,,34.5472806000,-112.4752561000,0,,,Interpolation-Map,NAD83,5340,ft,,,Other,NAVD88,US,04,025,,,,,,,,,,STORET
21NEV1_WQX,Nevada Division of Environmental Protection,21NEV1_WQX-NV13-101-M-001,Colorado River @ Willow Beach Pier,River/Stream,COLORADO RIVER LONG TERM MONITORING SITE.  SITE HAS BEEN TEMPORARILY DISCONTINUED UNTIL NEXT STANDARDS REVIEW OF THE COLORADO RIVER BASIN.  SAMPLE IS TAKEN FROM MIDDLE THE END OF THE PIER AT THE WILLOW BEACH MARINA.  SAMPLES WERE TAKEN ON A QUARTERLY BASI,15030101,,,,,35.8694496000,-114.6619034000,,,,Unknown,NAD83,720.00,ft,,,Topographic Map Interpolation,SEALV,US,04,015,,,,,,,,,,STORET
AK-CHIN_WQX,Ak-Chin Indian Community (Tribal),AK-CHIN_WQX-LTP-20,Ak-Chin Termination Pond,Canal Drainage,,15050303,,,,,33.0165000000,-112.0405000000,,,,GPS-Unspecified,NAD83,,,,,,,US,04,021,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-100,100185,River/Stream,Station Description: BONITA CREEK ABOVE GILA RIVER (BON-1) Station Name: BONITA CREEK - ABOVE GILA RIVER,15040005,,,,,32.8958333000,-109.4797222000,,,,Unknown,UNKWN,,,,,,,US,04,009,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1005,100693,River/Stream,Station Description: WEST FORK OAK CREEK ABOVE FOURTH TRAIL CROSSING Station Name: WEST FORK OAK CREEK - ABOVE FOURTH TRAIL CROSSING,15060202,,,,,34.9965278000,-111.7496944000,,,,Unknown,UNKWN,,,,,,,US,04,005,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1007,100737,River/Stream,"Station Description: GILA RIVER AT CALVA, AZ Station Name: GILA RIVER - AT CALVA, AZ                         USGS 09466500",15040005,,,,,33.1855556000,-110.2200000000,,,,Unknown,UNKWN,,,,,,,US,04,009,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1009,100746,River/Stream,"Station Description: SALT RIVER BELOW STEWART MOUNTAIN DAM, AZ Station Name: SALT RIVER - BELOW STEWART MOUNTAIN DAM           USGS 09502000",15060106,,,,,33.5527778000,-111.5763889000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1056,100463,River/Stream,"Station Description: HASSAYAMAPA RIVER AT BLM GAGE AT BOX CANYON DAM NEAR WICKENBURG; ADEQ/USGS SITE.  CLASS I LONG-TERM SITE; Station Name: HASSAYAMPA RIVER - AT BLM GAGE, BOX CANYON DAM",15070103,,,,,34.0451667000,-112.7101111000,,,,Unknown,UNKWN,,,,,,,US,04,025,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1163,100766,River/Stream,"Station Description: VERDE RIVER NEAR CAMP VERDE, AZ Station Name: VERDE RIVER - NEAR CAMP VERDE, AZ                 USGS 09506000",15060203,,,,,34.4483333000,-111.7900000000,,,,Unknown,UNKWN,,,,,,,US,04,025,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-119,100212,River/Stream,Station Description: ARAVAIPA CREEK AT WOODS RANCH; STREAM LENGTH 46.7 MILES; Station Name: ARAVAIPA CREEK - AT WOODS RANCH,15050203,,,,,32.8955556000,-110.5677778000,,,,Unknown,UNKWN,,,,,,,US,04,021,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1211,101869,River/Stream,Station Description: OAK CREEK ABOVE SLIDE ROCK STATE PARK AND BELOW HALF WAY PICNIC AREA Station Name: OAK CREEK - ABOVE SLIDE ROCK STATE PARK,15060202,,,,,34.9559972000,-111.7555750000,,,,Unknown,UNKWN,,,,,,,US,04,005,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1213,100500,River/Stream,Station Description: MUNDS CREEK ABOVE OAK CREEK AT INDIAN GARDENS. Station Name: MUNDS CREEK - AT INDIAN GARDENS,15060202,,,,,34.9119722000,-111.7221111000,,,,Unknown,UNKWN,,,,,,,US,04,005,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1226,102316,River/Stream,Station Description: BELOW ALAMO DAM AT USGS GAGE 09426000 Station Name: BILL WILLIAMS RIVER - BELOW ALAMO DAM AT USGS GAGE,15030204,,,,,34.2313333000,-113.6100000000,,,,Unknown,UNKWN,,,,,,,US,04,015,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1234,101016,River/Stream,"Station Description: SPRING - NATURAL BACKGROUND; ABOVE THE COLLECTION GALLEY FOR THE FISH HATCHERY AND BELOW SPRING.  THIS SITE WAS COMBINED WITH SRTON062.88 (100350) ""TONTO CREEK AT HEADWATER SPRING ABOVE AZ. GAME AND FISH HATCHERY"" ON JUNE 20, 2013. Station Name: TONTO CREEK - BELOW TONTO SPRING.",15060105,,,,,34.3854767000,-111.0951847000,,,,Unknown,UNKWN,,,,,,,US,04,007,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-130,100227,River/Stream,Station Description: WHITEWATER DRAW AT HWY 80 BRIDGE Station Name: WHITEWATER DRAW - AT HIGHWAY 80 BRIDGE,15080301,,,,,31.3547222000,-109.5977778000,,,,Unknown,UNKWN,,,,,,,US,04,003,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-133,100232,River/Stream,Station Description: ARIVACA CREEK AT RUBY ROAD Station Name: ARIVACA CREEK - AT RUBY ROAD,15050304,,,,,31.5733333000,-111.3325833000,,,,Unknown,UNKWN,,,,,,,US,04,019,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-138,100237,River/Stream,"Station Description: SANTA CRUZ RIVER AT CORTARO ROAD Station Name: SANTA CRUZ RIVER - AT CORTARO, AZ                 USGS 09486500",15050301,,,,,32.3537111000,-111.0968500000,,,,Unknown,UNKWN,,,,,,,US,04,019,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-139,100239,River/Stream,Station Description: SANTA CRUZ RIVER AT INTERNATIONAL BOUNDARY; CLASS I LONG-TERM SITE; Station Name: SANTA CRUZ RIVER - AT INTERNATIONAL BOUNDARY,15050301,,,,,31.3369444000,-110.8498056000,,,,Unknown,UNKWN,,,,,,,US,04,023,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-143,100243,River/Stream,Station Description: SANTA CRUZ RIVER AT TUBAC BRIDGE Station Name: SANTA CRUZ RIVER - AT TUBAC BRIDGE,15050301,,,,,31.6130556000,-111.0413889000,,,,Unknown,UNKWN,,,,,,,US,04,023,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-145,100246,River/Stream,Station Description: SANTA CRUZ RIVER AT GUAVAI RANCH Station Name: SANTA CRUZ RIVER - AT GUAVAI RANCH,15050301,,,,,31.4097222000,-110.9047222000,,,,Unknown,UNKWN,,,,,,,US,04,023,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-146,100247,River/Stream,Station Description: SANTA CRUZ RIVER AT SANTA GERTRUDIS LANE Station Name: SANTA CRUZ RIVER - AT SANTA GERTRUDIS LANE,15050301,,,,,31.5611111000,-111.0461111000,,,,Unknown,UNKWN,,,,,,,US,04,023,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1483,103131,River/Stream,Station Description: BELOW STEWART MOUNTAIN DAM Station Name: SALT RIVER - BELOW STEWART MOUNTAIN DAM,15060106,,,,,33.5581944000,-111.5313056000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1484,103133,River/Stream,Station Description: BELOW BARTLETT LAKE Station Name: VERDE RIVER - BELOW BARTLETT LAKE,15060203,,,,,33.8132222000,-111.6392778000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-149,100251,River/Stream,Station Description: NOGALES WASH AT MORLEY STREET TUNNEL; CLASS I LONG-TERM SITE; Station Name: NOGALES WASH - AT MORLEY STREET TUNNEL,15050301,,,,,31.3416667000,-110.9331389000,,,,Unknown,UNKWN,,,,,,,US,04,023,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-151,100253,River/Stream,Station Description: SONOITA CREEK BELOW PATAGONIA WWTP Station Name: SONOITA CREEK - BELOW PATAGONIA WWTP,15050301,,,,,31.5362778000,-110.7618611000,,,,Unknown,UNKWN,,,,,,,US,04,023,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1540,103331,River/Stream,Station Description: AT INDIAN GARDENS DOWNSTREAM OF BIG BOX DAM ABOVE RAY MINE Station Name: MINERAL CREEK (MIN) - AT INDIAN GARDENS,15050100,,,,,33.2133333000,-110.9994444000,,,,Unknown,UNKWN,,,,,,,US,04,021,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1541,103332,River/Stream,Station Description: TUNNEL INLET Station Name: MINERAL CREEK (MIN) - TUNNEL INLET,15050100,,,,,33.1913889000,-110.9977778000,,,,Unknown,UNKWN,,,,,,,US,04,021,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1542,103333,River/Stream,Station Description: TUNNEL OUTLET Station Name: MINERAL CREEK (MIN) - TUNNEL OUTLET,15050100,,,,,33.1519444000,-110.9769444000,,,,Unknown,UNKWN,,,,,,,US,04,021,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1543,103334,River/Stream,Station Description: CHANNLE OUTLET Station Name: MINERAL CREEK (MIN) - CHANNLE OUTLET,15050100,,,,,33.1380556000,-110.9755556000,,,,Unknown,UNKWN,,,,,,,US,04,021,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1553,103380,Canal Transport,Station Description: SRP SITE AT GRANITE REEF DAM ON ARIZONA CANAL Station Name: ARIZONA CANAL - AT GRANITE REEF DAM,15060106,,,,,33.5176111000,-111.6919722000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1554,103381,Canal Transport,Station Description: SRP SITE ON ARIZONA CANAL AT INVERGORDON AND INDIAN SCHOOL ROADS Station Name: ARIZONA CANAL - AT INVERGORDON AND INDIAN SCHOOL ROADS,15060106,,,,,33.4905278000,-111.9433333000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1555,103382,Canal Transport,Station Description: SRP SITE ON ARIZONA CANAL AT INTAKE TO GLENDALE'S CHOLLA WTP Station Name: ARIZONA CANAL - AT GLENDALE'S CHOLLA WTP,15070102,,,,,33.5883056000,-112.1606944000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1556,103383,Canal Transport,Station Description: SRP SITE ON ARIZONA CANAL AT INTAKE TO DEER VALLEY WTP Station Name: ARIZONA CANAL - AT INTAKE TO PHOENIX'S DEER VALLEY WTP,15070102,,,,,33.5701389000,-112.1246111000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1557,103384,Canal Transport,Station Description: SRP SITE ON ARIZONA CANAL AT SQUAW PEAK WTP Station Name: ARIZONA CANAL - AT PHOENIX'S SQUAW PEAK WTP,15070102,,,,,33.5261111000,-112.0328611000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1558,103385,Canal Transport,Station Description: SRP SITE ON ARIZONA AVENUE NEAR 75TH AVE AND GREENWAY Station Name: ARIZONA CANAL - NEAR 75TH AVE AND GREENWAY,15070102,,,,,33.6246389000,-112.2201167000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1559,103386,Canal Transport,Station Description: SRP SITE ON CAP AT GRANITE REEF DAM Station Name: CAP CANAL - AT GRANITE REEF DAM,15070102,,,,,33.5101417000,-112.2201139000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1560,103387,Canal Transport,"Station Description: SRP SITE ON CONSOLIDATED CANAL AT PECOS ROAD Station Name: CONSOLIDATED CANAL - AT PECOS ROAD, CHANDLER WTP",15050100,,,,,33.2916694000,-111.8115389000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1561,103388,Canal Transport,"Station Description: SRP SITE ON EASTERN CANAL AT GUADALUPE ROAD, GILBERT'S WTP Station Name: EASTERN CANAL - AT GUADALUPE ROAD, GILBERT'S WTP",15050100,,,,,33.3646944000,-111.7309722000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1562,103389,Canal Transport,Station Description: EASTERN CANAL - AT LATERAL 14.5 Station Name: EASTERN CANAL - AT LATERAL 14.5,15050100,,,,,33.2884167000,-111.7728889000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1563,103390,Canal Transport,"Station Description: SRP SITE ON EASTERN CANAL AT WARNER ROAD, TEMPE Station Name: EASTERN CANAL - AT WARNER ROAD, TEMPE",15050100,,,,,33.3360722000,-111.7394722000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1564,103391,Canal Transport,Station Description: SRP SITE ON GILA DRAIN AT PROJECT LINE Station Name: GILA DRAIN - AT PROJECT LINE,15050100,,,,,33.2863778000,-111.9657667000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1565,103392,Canal Transport,"Station Description: SRP SITE ON GRAND CANAL NEAR 99TH AVE, PHOENIX Station Name: GRAND CANAL - AT 99TH AVE, PHOENIX",15070102,,,,,33.5196472000,-112.2725333000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1566,103393,Canal Transport,Station Description: SRP SITE ON LAVEEN DRAIN AT DEADHORSE DITCH Station Name: LAVEEN DRAIN - AT PROJECT LINE AND DEADHORSE DITCH,15050100,,,,,33.3486972000,-112.2021556000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1567,103394,Canal Transport,"Station Description: SRP SITE ON MARICOPA DRAIN, OFF LATERAL 14 ON WESTERN CANAL Station Name: MARICOPA DRAIN - OFF LATERAL 14 ON WESTERN CANAL",15060106,,,,,33.3803333000,-112.2260861000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1568,103395,Canal Transport,Station Description: SRP SITE ON SOUTH CANAL AT DIVERSION GATES Station Name: SOUTH CANAL - AT DIVERSION GATES,15060106,,,,,33.4371139000,-111.8162833000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1569,103396,Canal Transport,Station Description: SRP SITE ON SOUTH CANAL AT GRANITE REEF DAM Station Name: SOUTH CANAL - AT GRANITE REEF DAM,15060106,,,,,33.5138667000,-111.6912778000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1570,103403,Canal Transport,Station Description: SRP SITE ON SOUTH CANAL AT MESA'S VAL VISTA WTP Station Name: SOUTH CANAL - AT MESA'S VAL VISTA WTP,15060106,,,,,33.4724000000,-111.7606722000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1571,103404,Canal Transport,Station Description: SRP SITE ON TEMPE CANAL AT SOUTH TEMPE WTP Station Name: TEMPE CANAL - AT SOUTH TEMPE WTP,15060106,,,,,33.3583333000,-111.8948972000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1573,103406,Canal Transport,"Station Description: SRP SITE ON WESTERN CANAL AT LATERAL 12.8 NEAR 19TH AVE, PHOENIX Station Name: WESTERN CANAL - AT LATERAL 12.8 NEAR 19TH AVE, PHOENIX",15060106,,,,,33.3634389000,-112.0981444000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1574,103407,Canal Transport,"Station Description: SRP SITE ON BUCKEYE FEEDER CANAL AT GAGE Station Name: BUCKEYE FEEDER CANAL - AT GAGE, BUCKEYE/LENNIX DRAIN",15070101,,,,,33.3917972000,-112.3530556000,,,,Unknown,UNKWN,,,,,,,US,04,013,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1575,103408,River/Stream,Station Description: ABOVE HORSESHOE RESERVOIR Station Name: VERDE RIVER - ABOVE HORSESHOE RESERVOIR,15060203,,,,,34.0856111000,-111.7110833000,,,,Unknown,UNKWN,,,,,,,US,04,025,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-158,100263,River/Stream,Station Description: CIENEGA CR. AT MARSH STATION ROAD BELOW DAVIDSON CANYON; STREAM LENGTH 41.2 MILES; Station Name: CIENEGA CREEK - AT MARSH STATION ROAD,15050302,,,,,32.0191667000,-110.6455556000,,,,Unknown,UNKWN,,,,,,,US,04,019,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1660,103661,River/Stream,Station Description:  APACHE NITROGEN CONTAMINATION AREA Station Name: SAN PEDERO RIVER - APACHE NITROGEN CONTAMINATION AREA,15050202,,,,,31.8778889000,-110.2228056000,,,,Unknown,UNKWN,,,,,,,US,04,003,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1661,103662,River/Stream,Station Description: APACHE NITROGEN CONTAMINATION AREA Station Name: SAN PEDRO RIVER - APACHE NITROGEN CONTAMINATION AREA,15050202,,,,,31.9199722000,-110.2510278000,,,,Unknown,UNKWN,,,,,,,US,04,003,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1664,103665,River/Stream,Station Description: APACHE POWDER SITE SW-14 Station Name: SAN PEDRO RIVER - 16065 METERS BELOW ESCALANTE CROSSING,15050202,,,,,31.8936389000,-110.2328333000,,,,Unknown,UNKWN,,,,,,,US,04,003,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1669,103670,River/Stream,Station Description: PART OF A SURVEY OF NITRATE LEVELS IN OCT 2001. MONITORING EVERY 250 FEET ALONG SAN PEDRO Station Name: SAN PEDRO RIVER - 20180 BELOW ESCALANTE CROSSING,15050202,,,,,31.9011944000,-110.2410556000,,,,Unknown,UNKWN,,,,,,,US,04,003,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-167,100275,River/Stream,"Station Description: SAN PEDRO RIVER AT PALOMINAS; USGS/ADEQ SITE; STREAM LENGTH 3.52 MILES FROM MEXICO BORDER; CLASS I LONG-TERM SITE; Station Name: SAN PEDRO RIVER - AT PALOMINAS, AZ                USGS 09470500",15050202,,,,,31.3800000000,-110.1108333000,,,,Unknown,UNKWN,,,,,,,US,04,003,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-1670,103671,River/Stream,Station Description: PART OF A SURVEY OF NITRATE LEVELS IN OCT 2001. MONITORING EVERY 250 FEET ALONG SAN PEDRO Station Name: SAN PEDRO RIVER - 20500 METERS BELOW ESCALANTE CROSSING,15050202,,,,,31.9012222000,-110.2420000000,,,,Unknown,UNKWN,,,,,,,US,04,003,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-168,100276,River/Stream,Station Description: SAN PEDRO RIVER NORTH OF HWY 80 BRIDGE Station Name: SAN PEDRO RIVER - NORTH OF HIGHWAY 80,15050202,,,,,31.9055556000,-110.2461111000,,,,Unknown,UNKWN,,,,,,,US,04,003,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-172,100281,River/Stream,Station Description: SAN PEDRO RIVER 0.8 MILES SOUTH OF HWY 80; LAT/LONG HAS BEEN UPDATED WITH GPS DATA; PART OF A SURVEY OF NITRATE LEVELS IN OCT 2001. MONITORING EVERY 250 FEET ALONG SAN PEDRO Station Name: SAN PEDRO RIVER - 0.8 MILES SOUTH OF HIGHWAY 80,15050202,,,,,31.8995733000,-110.2374953000,,,,Unknown,UNKWN,,,,,,,US,04,003,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-177,100287,River/Stream,"Station Description: SAN PEDRO RIVER AT FAIRBANKS Station Name: SAN PEDRO RIVER - AT FAIRBANKS, AZ",15050202,,,,,31.7253056000,-110.1946389000,,,,Unknown,UNKWN,,,,,,,US,04,003,,,,,,,,,,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-178,100288,River/Stream,Station Description: ABOVE HIGHWAY 90 Station Name: SAN PEDRO RIVER - ABOVE HIGHWAY 90,15050202,,,,,31.5496944000,-110.1367222000,,,,Unknown,UNKWN,,,,,,,US,04,003,,,,,,,,,,STORET
