OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_HARU,Haskell Run,River/Stream,Station is located on Haskell Run  a tributary of the Cuyahoga River.,04110002,,,,,41.2287264000,-81.5082683000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,900,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_IRCR,Ira Creek,River/Stream,Station is located on Ira Creek  a tributary of the Cuyahoga River.,04110002,,,,,41.1811347000,-81.5842053000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,735,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_IRRO,Cuyahoga River at Ira Road Bridge,River/Stream,Station is located at the Ira Road bridge crossing over the Cuyahoga River.,04110002,,,,,41.1814775000,-81.5835569000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,730,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_LARU,Langes Run,River/Stream,Station is located on Langes Run  a tributary of the Cuyahoga River.,04110002,,,,,41.2115031000,-81.5559589000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,725,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_OACR,Oak Hill Creek,River/Stream,Station is located on an intermittent stream that comes out of the Oak Hill Housing Development.  It is a tributary of the Cuyahoga River.,04110002,,,,,41.2259831000,-81.5580897000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,722,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_RORU,Robinson Run,River/Stream,Station is located on Robinson Run  a tributary of the Cuyahoga River.,04110002,,,,,41.2083333000,-81.5603336000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,712,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_SACR,Sagamore Creek,River/Stream,Station is located on Sagamore Creek  a tributary of the Cuyahoga River.,04110002,,,,,41.3514283000,-81.5924653000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,623,ft,,,Topographic Map Interpolation,NGVD29,US,39,035,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_SARU,Salt Run,River/Stream,Station is located on Salt Run  a tributary of the Cuyahoga River.,04110002,,,,,41.2259806000,-81.5469875000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,704,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_SPCR,Spring Creek,River/Stream,Station is located on Spring Creek  a tributary of the Cuyahoga River.,04110002,,,,,41.2656292000,-81.5641392000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,660,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_STRB,Cuyahoga River at Station Road Bridge,River/Stream,Station is located at the Station Road bridge crossing over the Cuyahoga River.,04110002,,,,,41.3192612000,-81.5877108000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,631,ft,,,Topographic Map Interpolation,NGVD29,US,39,035,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_STRO,Unnamed Intermittent Creek Running Alongside Stone Road,River/Stream,"Station is located on the unnamed, intermittent stream that runs alongside Stone Road.  It is a tributary of the Cuyahoga River.",04110002,,,,,41.3819619000,-81.6234848000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,606,ft,,,Topographic Map Interpolation,NGVD29,US,39,035,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_TICR,Tinkers Creek,River/Stream,Station is located on Tinkers Creek  a tributary of the Cuyahoga River.,04110002,,,,,41.3645319000,-81.6087172000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,610,ft,,,Topographic Map Interpolation,NGVD29,US,39,035,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_UPSP,Upstream Spring Creek,River/Stream,Station is located upstream on Spring Creek near the Boston Mills Road crossing of Spring  a tributary of the Cuyahoga River.,04110002,,,,,41.2559080000,-81.5776860000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,865,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-CUVA_NPS_YECR,Yellow Creek,River/Stream,Station is located on Yellow Creek  a tributary of the Cuyahoga River.,04110002,,,,,41.1634511000,-81.5762689000,0,,,GPS Code (Pseudo Range) Standard Position (SA Off),NAD83,741,ft,,,Topographic Map Interpolation,NGVD29,US,39,153,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-200038,CUYAHOGA R. AT CUYAHOGA FALLS @ WATERWORKS PARK,River/Stream,CUYAHOGA RIVER RM 48,04110002,,,,,41.1461000000,-81.4625000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,153,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300020,TIFFIN R. W OF STRYKER @ CO. RD.  F (CURTIS ST.),River/Stream,TIFFIN RIVER RM 33.95,04100006,,,,,41.5000000000,-84.4301000000,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,171,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300040,BARNES CREEK @ ST. RT. 219,River/Stream,BARNES CREEK RM 2.33,05120101,,,,,40.4950000000,-84.4331000000,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,011,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300041,L. CHICKASAW CREEK @ MERCER CO. RD. 96-B,River/Stream,LITTLE CHICKASAW CREEK RM 2.73,05120101,,,,,40.4889000000,-84.4558000000,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,107,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300042,CHICKASAW CREEK @ MERCER CO. RD. 96-B,River/Stream,CHICKASAW CREEK RM 3.42,05120101,,,,,40.4874000000,-84.4813000000,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,107,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300043,PRAIRIE CREEK @ KITTLE RD.,River/Stream,PRAIRIE CREEK (TRIB. TO LAKE ST. MARYS) RM 2.85,05120101,,,,,40.4900000000,-84.5219000000,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,107,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300410,HONEY CREEK @ HONEY CREEK RD.,River/Stream,HONEY CREEK RM .8,05040006,,,,,39.9170000000,-82.4340000000,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,127,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300606,ZARTMAN CREEK (TRIB. TO BUCKEYE LAKE) @ ZARTMAN RD.,River/Stream,ZARTMAN CREEK (TRIB. TO BUCKEYE LAKE) @ ZARTMAN RD. RM 1.43,05040006,,,,,39.9122840000,-82.4609720000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,127,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300608,RESERVOIR FEEDER @ ST. RT. 37,River/Stream,BUCKEYE LAKE FEEDER CANAL RM 1.87,05040006,,,,,39.9176570000,-82.5515600000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,045,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-300684,HAMILTON RUN AT HILLIARD @ ROBERTS RD.,River/Stream,HAMILTON RUN RM 4.05,05060001,,,,,39.9999030000,-83.1876280000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-301641,"MAUMEE R. AT TOLEDO, DST. I-280",River/Stream,MAUMEE RIVER RM 3.6,04100009,,,,,41.6603000000,-83.5078000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,095,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-302836,SOUTH TURKEYFOOT CREEK NEAR SHUNK @ CO. RD. N,River/Stream,SOUTH TURKEYFOOT CREEK RM 7.9,04100009,,,,,41.3562560000,-84.0503970000,24000,,,Interpolation-Digital Map Source,NAD27,,,,,,,US,39,069,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-302837,Little Flatrock Creek @ TR 139 near Junction,River/Stream,"MCKARNS LAKE, L-1 RM 3.4",04100007,,,,,41.1854690000,-84.4953920000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,125,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-500040,BLANCHARD R. DST. FINDLAY @ CO. RD. 140,River/Stream,BLANCHARD RIVER RM 55.26,04100008,,,,,41.0562000000,-83.6884000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,063,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-500080,MAUMEE R. AT WATERVILLE @ ST. RT. 64,River/Stream,MAUMEE RIVER RM 20.68,04100009,,,,,41.5000000000,-83.7128000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,173,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-500150,500150-OTTAWA R. NEAR KALIDA @ CO. RD. 19,River/Stream,,04100007,,,,,40.9900000000,-84.2267000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,137,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-500290,AUGLAIZE R. UPST. DEFIANCE @ HARDING RD.,River/Stream,AUGLAIZE RIVER RM 4.14,04100007,,,,,41.2538000000,-84.3896000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,039,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-500330,BEAN CREEK E OF POWERS @ U.S. RT. 20,River/Stream,BEAN CREEK RM 7.55,04100006,,,,,41.6778670000,-84.2318750000,24000,,,Interpolation-Map,NAD83,,,,,,,US,39,051,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-500480,RILEY CREEK AT PANDORA @ CO. RD. 6,River/Stream,RILEY CREEK RM 4.36,04100008,,,,,40.9730000000,-83.9767000000,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,137,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-500510,PORTAGE R. AT WOODVILLE @ U.S. RT. 20,River/Stream,PORTAGE RIVER RM 28.08,04100010,,,,,41.4494000000,-83.3581000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,143,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-500820,"SANDUSKY R. UPST. FREMONT @ RICE RD,",River/Stream,SANDUSKY RIVER RM 20.25,04100011,,,,,41.3078000000,-83.1589000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,143,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-500850,TYMOCHTEE CREEK AT CRAWFORD @ ST. RT. 199,River/Stream,TYMOCHTEE CREEK RM 8.06,04100011,,,,,40.9228000000,-83.3489000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,175,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-500860,SANDUSKY R. DST. UPPER SANDUSKY @ TWP. RD. 121,River/Stream,SANDUSKY RIVER RM 78.09,04100011,,,,,40.8506000000,-83.2564000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,175,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-501030,"HURON R. AT MILAN, DST U.S. RT. 250 @ GAGE",River/Stream,HURON RIVER RM 12.3,04100012,,,,,41.3017000000,-82.6069000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,043,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-501260,VERMILION R. NEAR VERMILION @ MILL HOLLOW/N. RIDGE RD.,River/Stream,VERMILION RIVER RM 6.32,04100012,,,,,41.3819000000,-82.3169000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,093,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-501510,BLACK R. DST. ELYRIA @ FORD RD.,River/Stream,BLACK RIVER RM 9.8,04110001,,,,,41.4114800000,-82.0952000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,093,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-501540,BLACK R. AT LORAIN @ E. 21ST ST.,River/Stream,BLACK RIVER RM 1.84,04110001,,,,,41.4572000000,-82.1519000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,093,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-501790,ROCKY R. AT LAKEWOOD @ PARK BLVD.,River/Stream,ROCKY RIVER RM 3,04110001,,,,,41.4694000000,-81.8317000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,035,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-502020,CUYAHOGA R. AT INDEPENDENCE @ OLD ROCKSIDE RD.,River/Stream,CUYAHOGA RIVER RM 13.08,04110002,,,,,41.3946370000,-81.6292710000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,035,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-502110,MILL CREEK AT GARFIELD HEIGHTS @ CANAL RD.,River/Stream,MILL CREEK RM .12,04110002,,,,,41.4178000000,-81.6383000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,035,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-502120,BIG CREEK @ JENNINGS AVE.,River/Stream,BIG CREEK RM .23,04110002,,,,,41.4467000000,-81.6883000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,035,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-502130,CUYAHOGA R. AT CLEVELAND @ LOWER HARVARD AVE.,River/Stream,CUYAHOGA RIVER RM 7.1,04110002,,,,,41.4473560000,-81.6847330000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,035,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-502140,CUYAHOGA R. AT CLEVELAND @ W. THIRD ST.,River/Stream,CUYAHOGA RIVER RM 3.26,04110002,,,,,41.4881000000,-81.6853000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,035,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-502160,CUYAHOGA R.  UPST. AKRON WWTP @ OLD PORTAGE TRAIL,River/Stream,CUYAHOGA RIVER RM 42.2,04110002,,,,,41.1353000000,-81.5475000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,153,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-502220,TINKERS CREEK AT BEDFORD @ ST. RT. 14,River/Stream,TINKERS CREEK RM 6.32,04110002,,,,,41.3844000000,-81.5275000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,035,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-502400,CHAGRIN R. AT WILLOUGHBY @ RIDGE RD. (ST. RT. 84),River/Stream,CHAGRIN RIVER RM 4.95,04110003,,,,,41.6300000000,-81.4003000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,085,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-502530,GRAND R. AT PAINESVILLE @ ST. RT. 84,River/Stream,GRAND RIVER RM 8.45,04110004,,,,,41.7192000000,-81.2281000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,085,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-510220,ST. JOSEPH R. NEAR OHIO/INDIANA STATE LINE @ ST. RT. 249,River/Stream,ST. JOSEPH RIVER RM 42.34,04100003,,,,,41.3856000000,-84.8017000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,039,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-600040,GREAT MIAMI R. AT MIDDLETOWN @ CENTRAL AVE. (ST. RT. 122),River/Stream,GREAT MIAMI RIVER RM 52.64,05080002,,,,,39.5201000000,-84.4126000000,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,017,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-600330,GREAT MIAMI R. NEAR MIDDLETOWN @ ST. RT. 73,River/Stream,GREAT MIAMI RIVER RM 49.27,05080002,,,,,39.4814000000,-84.4428000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,017,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-600550,CAESAR CREEK NEAR OREGONIA @ CORWIN RD.,River/Stream,CAESAR CREEK RM .15,05090202,,,,,39.4928000000,-84.1017000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,165,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-600570,L. MIAMI R. NEAR OLDTOWN @ U.S. RT. 68,River/Stream,LITTLE MIAMI RIVER RM 80.63,05090202,,,,,39.7483000000,-83.9314000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,057,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-600770,SCIOTO R. DST. CHILLICOTHE @ HIGBY BRIDGE,River/Stream,SCIOTO RIVER RM 56.17,05060002,,,,,39.2122000000,-82.8647000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,141,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-600960,SCIOTO R. AT CIRCLEVILLE @ U.S. RT. 22,River/Stream,SCIOTO RIVER RM 99.82,05060002,,,,,39.6014000000,-82.9553000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-601260,MILL CREEK UPST. BELLPOINT @ MILLS RD. U.S.G.S. GAGE,River/Stream,MILL CREEK RM 1.57,05060001,,,,,40.2481000000,-83.1736000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,041,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-601290,OLENTANGY R. NEAR WORTHINGTON @ I-270,River/Stream,OLENTANGY RIVER RM 11.5,05060001,,,,,40.1103000000,-83.0319000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,049,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-601300,BIG DARBY CREEK AT DARBYVILLE @ ST. RT. 316,River/Stream,BIG DARBY CREEK RM 13.36,05060001,,,,,39.7008000000,-83.1097000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-601340,SCIOTO R. UPST. CIRCLEVILLE @ COMMERCIAL POINT RD.,River/Stream,SCIOTO RIVER RM 102.14,05060001,,,,,39.6328000000,-82.9625000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,129,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-601350,"MILL CREEK DST. OLD MARYSVILLE WWTP , OFF WALDO ROAD",River/Stream,MILL CREEK RM 16.8,05060001,,,,,40.2558000000,-83.3453000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,159,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-601400,RACCOON CREEK AT ADAMSVILLE @ U.S. RT. 35,River/Stream,RACCOON CREEK RM 29.2,05090101,,,,,38.8736000000,-82.3561000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,053,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-601530,HOCKING R. NEAR ENTERPRISE @ CO. RD. 31,River/Stream,HOCKING RIVER RM 73.37,05030204,,,,,39.5650000000,-82.4747000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,073,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-601550,HOCKING R. @ 1ST U. S. RT. 33 BRIDGE DST. LANCASTER,River/Stream,HOCKING RIVER RM 87.35,05030204,,,,,39.6861000000,-82.5732000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,045,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-601770,LICKING R. NEAR NEWARK  @ ST. RT. 16 (STADDEN BRIDGE),River/Stream,LICKING RIVER RM 26.75,05040006,,,,,40.0592000000,-82.3397000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,089,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-601870,MOHICAN R. AT GREER @ SR 514,River/Stream,MOHICAN RIVER RM 16.92,05040002,,,,,40.5222000000,-82.1958000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,083,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-601930,TUSCARAWAS R. AT MASSILLON @ WARMINGTON ST.,River/Stream,TUSCARAWAS RIVER RM 87.37,05040001,,,,,40.7522000000,-81.5292000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,151,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-601940,NIMISHILLEN CREEK DST N. INDUSTRY @ HOWENSTINE RD.,River/Stream,NIMISHILLEN CREEK RM 6.72,05040001,,,,,40.7172220000,-81.3475000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,151,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-602000,L. BEAVER CREEK NEAR EAST LIVERPOOL @ GRIMMS BRIDGE RD.,River/Stream,LITTLE BEAVER CREEK RM 4.5,05030101,,,,,40.6758000000,-80.5408000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,029,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-602280,MAHONING R. AT LEAVITTSBURG @ LEAVITT RD.,River/Stream,MAHONING RIVER RM 45.51,05030103,,,,,41.2392000000,-80.8808000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,155,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-602300,MAHONING R. AT LOWELLVILLE @ FIRST ST.,River/Stream,MAHONING RIVER RM 12.42,05030103,,,,,41.0361000000,-80.5361000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,099,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-602380,MEANDER CREEK NEAR NILES @ MAIN ST.,River/Stream,MEANDER CREEK RM .76,05030103,,,,,41.1706000000,-80.7644000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,155,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-609240,SHORT CREEK NEAR AT USGS GAGE @ ST. RT. 150,River/Stream,SHORT CREEK RM 4.96,05030106,,,,,40.1933000000,-80.7344000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,081,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-609380,L. MUSKINGUM R. AT BLOOMFIELD @ ST. RT. 260,River/Stream,LITTLE MUSKINGUM RIVER RM 30.13,05030201,,,,,39.5631000000,-81.2039000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,167,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-610040,MAD R. AT EAGLE CITY @ ST. PARIS PIKE,River/Stream,MAD RIVER RM 29.52,05080001,,,,,39.9642000000,-83.8317000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,023,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-610060,GREAT MIAMI R. AT DAYTON @ MONUMENT AVE.,River/Stream,GREAT MIAMI RIVER RM 80.65,05080002,,,,,39.7633000000,-84.2021000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,113,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-610530,E FK L MIAMI R NEAR TERRACE PARK COUNTRY CLUB @ S MILFORD RD,River/Stream,EAST FORK LITTLE MIAMI RIVER RM .77,05090202,,,,,39.1552000000,-84.2887000000,24000,,,Interpolation-Map,WGS84,,,,,,,US,39,025,,,,,,,,,,STORET
21OHIO_WQX,Division of Surface water (Ohio),21OHIO_WQX-611740,MUSKINGUM R. DST. COSHOCTON @ ST. RT. 83,River/Stream,MUSKINGUM RIVER RM 108.28,05040004,,,,,40.2361000000,-81.8717000000,24000,,,Interpolation-Map,NAD27,,,,,,,US,39,031,,,,,,,,,,STORET
